Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
225669,Ac2F14Hf1Ru1,961e5d5b18,Ac2HfRuF14,"['F', 'Ru', 'Hf', 'Ac']",18,329.9975,5.0296,1,P1,1,triclinic,-121.8973,-3.759,-0.099,3D,0.0005,True,0.0,,-0.099,-0.0434
226007,F28Hf3Ir1Y4,9651137b0c,Y4Hf3IrF28,"['F', 'Y', 'Hf', 'Ir']",36,551.6149,4.8625,1,P1,1,triclinic,-261.1867,-3.9747,-0.0141,3D,0.1626,True,0.0,,-0.0141,-0.0121
228435,F28Hf3Re1Y4,97dd0ee665,Y4Hf3ReF28,"['F', 'Y', 'Hf', 'Re']",36,554.2717,4.8212,1,P1,1,triclinic,-267.7472,-4.0568,-0.013,3D,1.8088,False,0.0,,-0.013,-0.0099
229661,Ce2F22Hf3In1,98b419602b,Ce2Hf3InF22,"['F', 'In', 'Ce', 'Hf']",28,432.0197,5.1831,m,Cm,8,monoclinic,-198.4311,-3.996,-0.0151,3D,0.0688,True,0.0,,-0.0151,-0.015
230663,F28Hf3Pd1Y4,995f69c78c,Y4Hf3PdF28,"['F', 'Y', 'Pd', 'Hf']",36,549.7026,4.6202,1,P1,1,triclinic,-256.4948,-3.946,-0.0153,3D,2.0573,True,0.0,,-0.0153,-0.0133
232177,F16Hf3Zr1,9a6d1b0732,Hf3ZrF16,"['F', 'Zr', 'Hf']",20,243.6526,6.3427,1,P1,1,triclinic,-151.0015,-4.0999,-0.0039,3D,5.6501,True,0.0,,-0.0039,-0.0039
232535,F28Hf4Tb3Tm1,9aa773f744,Tb3TmHf4F28,"['F', 'Tb', 'Tm', 'Hf']",36,552.6914,5.6833,1,P1,1,triclinic,-267.6193,-4.3303,-0.0047,3D,,True,0.0,,-0.0047,-0.0031
235524,F28Hf3Lu4Tc1,9ca74ed911,Lu4Hf3TcF28,"['F', 'Tc', 'Lu', 'Hf']",36,519.2739,5.9649,1,P1,1,triclinic,-258.9471,-4.0864,-0.026,3D,1.7978,True,0.0,,-0.026,-0.0196
235677,Ce4F28Hf2Ru2,9cc411ab65,Ce2HfRuF14,"['F', 'Ru', 'Ce', 'Hf']",36,541.7661,5.062,2,P2_1,4,monoclinic,-248.9648,-3.7013,-0.0153,3D,,True,-0.0,,-0.0153,-0.0152
235678,F28Hf1Np4Zr3,9cc412f7bb,HfZr3Np4F28,"['F', 'Zr', 'Hf', 'Np']",36,614.4341,5.2216,1,P1,1,triclinic,-283.9512,-3.9733,-0.0443,3D,0.025,True,0.0,,-0.0443,-0.0435
235915,F28Gd4Hf3Ti1,9cebfa56de,Gd4Hf3TiF28,"['F', 'Ti', 'Gd', 'Hf']",36,555.1458,5.2175,1,P1,1,triclinic,-300.0168,-4.2317,-0.0473,3D,,True,-0.0,,-0.0473,-0.0123
241464,Ac2F14Hf1W1,a07ed4a286,Ac2HfWF14,"['F', 'Hf', 'W', 'Ac']",18,331.1068,5.4279,1,P1,1,triclinic,-129.394,-3.9709,-0.1321,3D,,True,0.0,,-0.1321,-0.0729
252741,F30Hf1Lu2Tc1Zr4,a8093848b5,Lu2HfZr4TcF30,"['F', 'Zr', 'Tc', 'Lu', 'Hf']",38,503.4665,5.1494,2,C2,5,monoclinic,-270.4435,-3.9355,-0.0184,3D,,True,0.0,,-0.0184,-0.0183
253012,F24Hf4Na4Rb4,a837fdaea2,RbNaHfF6,"['F', 'Na', 'Rb', 'Hf']",36,645.9364,4.1228,mm2,Pna2_1,33,orthorhombic,-229.8908,-3.7488,-0.0157,intercalated ion,,True,0.0,,-0.0157,-0.0135
253421,Ce2F22Hf3Sc1,a87d49527c,Ce2Hf3ScF22,"['F', 'Sc', 'Ce', 'Hf']",28,425.7843,4.9866,m,Cm,8,monoclinic,-207.8734,-4.2054,-0.0154,3D,0.0745,True,0.0,,-0.0154,-0.0153
254836,F28Hf1Pt2Tb4Zr1,a97a48fee6,Tb4HfZrPt2F28,"['F', 'Zr', 'Tb', 'Hf', 'Pt']",36,549.0468,5.5272,1,P1,1,triclinic,-232.4518,-3.6041,-0.003,3D,,True,0.0,,-0.003,-0.0021
255440,F28Hf1Pt3Y4,a9de93c4cd,Y4HfPt3F28,"['F', 'Y', 'Hf', 'Pt']",36,536.7827,5.1084,1,P1,1,triclinic,-224.8038,-3.2568,-0.0019,3D,2.4066,True,0.0,,-0.0019,-0.0013
256148,Ba6F20Hf1Nb1,aa5c34159d,Ba6HfNbF20,"['F', 'Nb', 'Ba', 'Hf']",28,462.5425,5.2965,mm2,Amm2,38,orthorhombic,-183.2022,-4.05,-0.0341,intercalated ion,1.3504,True,0.0,,-0.0341,-0.0185
256690,F22Hf3Np2Zr1,aab91003b0,Hf3ZrNp2F22,"['F', 'Zr', 'Hf', 'Np']",28,442.1752,5.7032,m,Cm,8,monoclinic,-219.8663,-4.0535,-0.0426,3D,0.138,True,0.0,,-0.0426,-0.0421
259146,F28Hf3La4Pt1,ac636729e6,La4Hf3PtF28,"['F', 'La', 'Hf', 'Pt']",36,614.0434,4.9167,1,P1,1,triclinic,-252.9654,-3.9933,-0.0237,3D,2.6998,True,0.0,,-0.0237,-0.023
260423,F30Hf1Lu2Re1Zr4,ad3ea193bb,Lu2HfZr4ReF30,"['F', 'Zr', 'Lu', 'Hf', 'Re']",38,505.3313,5.4203,2,C2,5,monoclinic,-271.965,-3.9207,-0.0052,3D,1.7554,True,0.0,,-0.0052,-0.004
260703,Bi1Ce1F14Hf2,ad6ce8fb48,CeHf2BiF14,"['F', 'Ce', 'Hf', 'Bi']",18,307.5742,5.2479,1,P1,1,triclinic,-126.9821,-3.9158,-0.01,3D,0.2615,False,0.0,,-0.01,-0.0099
269016,F28Hf3Tb4Tc1,b2fdd4aeb3,Tb4Hf3TcF28,"['F', 'Tc', 'Tb', 'Hf']",36,554.8959,5.3899,1,P1,1,triclinic,-259.5157,-4.0896,-0.0271,3D,1.801,True,0.0,,-0.0271,-0.0258
270785,F28Hf1Lu4Pd3,b4247f5a5c,Lu4HfPd3F28,"['F', 'Pd', 'Lu', 'Hf']",36,504.4268,5.6936,1,P1,1,triclinic,-213.3239,-3.2284,-0.0385,3D,1.7017,True,0.0,,-0.0385,-0.0194
277135,F28Hf3Tb4Zr1,b862dc7986,Tb4Hf3ZrF28,"['F', 'Zr', 'Tb', 'Hf']",36,561.1484,5.3098,1,P1,1,triclinic,-265.5218,-4.3068,-0.0049,3D,,True,0.0,,-0.0049,-0.0032
281760,F14Hf2Np2,bb81cc370d,HfNpF7,"['F', 'Hf', 'Np']",18,309.153,5.892,2,P2_1,4,monoclinic,-145.1286,-4.031,-0.0501,3D,0.1514,True,0.0,,-0.0501,-0.0492
287029,Ce2F22Hf3Sb1,bee58e31d2,Ce2Hf3SbF22,"['F', 'Sb', 'Ce', 'Hf']",28,442.8478,5.0824,m,Cm,8,monoclinic,-198.997,-3.9671,-0.0028,3D,0.1099,True,0.0,,-0.0028,-0.0027
287110,F14Hf2Pu2,bef2c6f338,PuHfF7,"['F', 'Hf', 'Pu']",18,309.1726,5.9669,2,P2_1,4,monoclinic,-149.017,-4.1003,-0.039,3D,0.0004,True,-0.0,,-0.039,-0.039
289915,F28Hf3Lu4Zr1,c0cb9af13d,Lu4Hf3ZrF28,"['F', 'Zr', 'Lu', 'Hf']",36,516.1776,5.9788,1,P1,1,triclinic,-264.9036,-4.3022,-0.001,3D,,True,0.0,,-0.001,-0.0004
296365,Bi4F28Hf3Ti1,c51d63cd30,Hf3TiBi4F28,"['F', 'Ti', 'Hf', 'Bi']",36,585.6346,5.5326,1,P1,1,triclinic,-232.9887,-3.5039,-0.037,3D,,True,0.0,,-0.037,-0.037
300040,F30Hf2Lu2Pt2Zr2,c79182f091,LuHfZrPtF15,"['F', 'Zr', 'Lu', 'Hf', 'Pt']",38,493.5859,6.2221,2,C2,5,monoclinic,-249.7047,-3.5307,-0.0096,3D,,True,0.0,,-0.0096,-0.0096
306799,Ce2F22Hf1Zr3,cc17212e23,Ce2HfZr3F22,"['F', 'Zr', 'Ce', 'Hf']",28,452.5317,4.2212,m,Cm,8,monoclinic,-205.7765,-4.1521,-0.0012,3D,0.0769,True,0.0,,-0.0012,-0.0011
309604,F28Hf3Tc1Y4,cde9b2e208,Y4Hf3TcF28,"['F', 'Y', 'Tc', 'Hf']",36,554.0394,4.5588,1,P1,1,triclinic,-266.2388,-4.0728,-0.0273,3D,1.7883,True,0.0,,-0.0273,-0.0253
310094,F28Hf1Pt3Tb4,ce40fbe986,Tb4HfPt3F28,"['F', 'Tb', 'Hf', 'Pt']",36,537.0082,5.9723,1,P1,1,triclinic,-218.1252,-3.2749,-0.0019,3D,2.4215,True,0.0,,-0.0019,-0.0015
315316,F28Gd4Hf1Zr3,d1b5ff50ab,Gd4HfZr3F28,"['F', 'Zr', 'Gd', 'Hf']",36,570.9862,4.6913,1,P1,1,triclinic,-297.675,-4.2269,-0.0062,3D,,True,0.0,,-0.0062,-0.0021
318939,F30Hf5Pt1Y2,d41bde2847,Y2Hf5PtF30,"['F', 'Y', 'Hf', 'Pt']",38,507.2584,6.008,2,C2,5,monoclinic,-273.8124,-3.8863,-0.0061,3D,2.5289,True,0.0,,-0.0061,-0.0055
321704,F30Hf3Y2Zr3,d5ef720d4d,Y2Hf3Zr3F30,"['F', 'Y', 'Zr', 'Hf']",38,519.7966,4.9737,1,P1,1,triclinic,-284.2265,-4.1693,-0.006,3D,5.7098,True,0.0,,-0.006,-0.0047
325110,F28Hf1Ir3Lu4,d8406909b1,Lu4HfIr3F28,"['F', 'Lu', 'Hf', 'Ir']",36,511.8936,6.4455,1,P1,1,triclinic,-227.53,-3.3181,-0.0386,3D,0.0007,True,0.0,,-0.0386,-0.0195
336300,F28Hf1Re3Tb4,dfad5f4f46,Tb4HfRe3F28,"['F', 'Tb', 'Hf', 'Re']",36,551.0039,5.7403,1,P1,1,triclinic,-247.6133,-3.5629,-0.0289,3D,1.6796,False,0.0,,-0.0289,-0.0251
339775,Bi4F28Hf3V1,e1feb51022,Hf3VBi4F28,"['F', 'V', 'Hf', 'Bi']",36,585.6346,5.5413,1,P1,1,triclinic,-230.6787,-3.4067,-0.0344,3D,,True,0.0,,-0.0344,-0.0343
343730,F28Hf1Tc3Y4,e49ec2fe5f,Y4HfTc3F28,"['F', 'Y', 'Tc', 'Hf']",36,543.562,4.1549,1,P1,1,triclinic,-249.7757,-3.593,-0.0715,3D,1.6623,True,0.0,,-0.0715,-0.0708
344875,F28Hf3Tm4W1,e55c642083,Tm4Hf3WF28,"['F', 'Tm', 'Hf', 'W']",36,545.4116,5.8669,1,P1,1,triclinic,-263.3166,-4.1406,-0.0703,3D,,True,0.0,,-0.0703,-0.0247
346317,F28Hf3Pu4V1,e65e87435a,Pu4Hf3VF28,"['F', 'V', 'Hf', 'Pu']",36,550.3005,6.3198,1,P1,1,triclinic,-293.2638,-3.9921,-0.0602,3D,,True,-0.0,,-0.0602,-0.0599
349181,F28Hf1La4Mo3,e83cd5d070,La4HfMo3F28,"['F', 'Mo', 'La', 'Hf']",36,604.1224,4.2711,1,P1,1,triclinic,-250.442,-3.7412,-0.0392,3D,,True,0.0,,-0.0392,-0.0387
356741,F30Hf5Tc1Tm2,ed319d756a,Tm2Hf5TcF30,"['F', 'Tc', 'Tm', 'Hf']",38,491.862,6.4086,2,C2,5,monoclinic,-278.6022,-4.0042,-0.0183,3D,,False,0.0,,-0.0183,-0.0177
358370,Bi3F28Gd1Hf4,ee45502d50,GdHf4Bi3F28,"['F', 'Gd', 'Hf', 'Bi']",36,594.5248,5.6702,1,P1,1,triclinic,-254.0665,-3.7486,-0.0308,3D,,True,0.0,,-0.0308,-0.0296
358744,Ce1F28Hf4Tm3,ee82598a7c,CeTm3Hf4F28,"['F', 'Ce', 'Tm', 'Hf']",36,550.2894,5.7118,1,P1,1,triclinic,-268.4142,-4.3251,-0.0112,3D,,True,0.0,,-0.0112,-0.0099
360564,F14Hf2Lu1Tm1,efba7fa118,TmLuHf2F14,"['F', 'Tm', 'Lu', 'Hf']",18,271.753,5.908,1,P1,1,triclinic,-133.5984,-4.3293,-0.0026,3D,6.8683,True,0.0,,-0.0026,-0.002
363481,F28Gd4Hf3Re1,f1a939686d,Gd4Hf3ReF28,"['F', 'Gd', 'Hf', 'Re']",36,558.2052,5.6004,1,P1,1,triclinic,-297.634,-4.0392,-0.0457,3D,,False,-0.0,,-0.0457,-0.0097
364510,F28Hf1Lu4Ru3,f25a5b252b,Lu4HfRu3F28,"['F', 'Ru', 'Lu', 'Hf']",36,512.8628,5.548,1,P1,1,triclinic,-232.6312,-3.4235,-0.0313,3D,0.0015,True,0.0,,-0.0313,-0.0091
365405,F30Hf2Tb1Y1Zr4,f2ef3d4ea4,TbYHf2Zr4F30,"['F', 'Y', 'Zr', 'Tb', 'Hf']",38,522.0447,4.8974,2,C2,5,monoclinic,-280.509,-4.1568,-0.0059,3D,5.7149,True,0.0,,-0.0059,-0.0048
369181,Bi1F14Hf2La1,f585602e65,LaHf2BiF14,"['F', 'La', 'Hf', 'Bi']",18,307.2403,5.2471,1,P1,1,triclinic,-126.5961,-3.9497,-0.0054,3D,5.7499,True,0.0,,-0.0054,-0.0054
373769,F28Hf1Lu4Re3,f88cf3c4ec,Lu4HfRe3F28,"['F', 'Lu', 'Hf', 'Re']",36,514.9141,6.3496,1,P1,1,triclinic,-247.0188,-3.559,-0.0299,3D,1.6973,True,0.0,,-0.0299,-0.0075
376247,Bi2F14Hf2,fa3b75209d,HfBiF7,"['F', 'Hf', 'Bi']",18,300.5622,5.7508,2,P2_1,4,monoclinic,-118.5699,-3.5619,-0.0341,3D,5.4333,False,0.0,,-0.0341,-0.0341
379044,F28Hf3Re1Tb4,fc10b73be8,Tb4Hf3ReF28,"['F', 'Tb', 'Hf', 'Re']",36,558.2051,5.6204,1,P1,1,triclinic,-261.0387,-4.074,-0.0132,3D,1.8113,False,0.0,,-0.0132,-0.0108
379650,F28Hf1La4Ru3,fc7c5425ea,La4HfRu3F28,"['F', 'Ru', 'La', 'Hf']",36,604.1224,4.3134,1,P1,1,triclinic,-234.9798,-3.4426,-0.0343,3D,0.0021,True,0.0,,-0.0343,-0.0309
382349,F28Hf3Nb1Y4,fe49708202,Y4Hf3NbF28,"['F', 'Y', 'Nb', 'Hf']",36,558.0435,4.5109,1,P1,1,triclinic,-269.7874,-4.1785,-0.0035,3D,0.2893,True,0.0,,-0.0035,-0.0015
383930,F30Hf2Lu2Tc1Zr3,ff67bdf076,Lu2Hf2Zr3TcF30,"['F', 'Zr', 'Tc', 'Lu', 'Hf']",38,501.8937,5.4543,1,P1,1,triclinic,-272.5002,-3.9525,-0.0187,3D,,True,0.0,,-0.0187,-0.0187
384003,F28Hf3Rh1Y4,ff7218cd06,Y4Hf3RhF28,"['F', 'Y', 'Rh', 'Hf']",36,550.2297,4.6052,1,P1,1,triclinic,-259.7695,-3.9763,-0.0116,3D,0.1092,True,0.0,,-0.0116,-0.0089
384045,F28Hf4Lu3Y1,ff77699452,YLu3Hf4F28,"['F', 'Y', 'Lu', 'Hf']",36,534.0912,5.782,1,P1,1,triclinic,-269.0218,-4.3234,-0.0039,3D,,True,-0.0,,-0.0039,-0.0032
